"","X","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"75",74,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,"audio_features","2K7xn816oNHJZ0aVqdQsha","spotify:track:2K7xn816oNHJZ0aVqdQsha","https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha","https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha",206280,4
"76",75,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,"audio_features","10hMM5nsZQf66ldBlgWBfG","spotify:track:10hMM5nsZQf66ldBlgWBfG","https://api.spotify.com/v1/tracks/10hMM5nsZQf66ldBlgWBfG","https://api.spotify.com/v1/audio-analysis/10hMM5nsZQf66ldBlgWBfG",192987,4
"77",76,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,"audio_features","3AJwUDP919kvQ9QcozQPxg","spotify:track:3AJwUDP919kvQ9QcozQPxg","https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg","https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg",266773,4
"78",77,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,"audio_features","6lhZLbb0czULpjb2kFryPS","spotify:track:6lhZLbb0czULpjb2kFryPS","https://api.spotify.com/v1/tracks/6lhZLbb0czULpjb2kFryPS","https://api.spotify.com/v1/audio-analysis/6lhZLbb0czULpjb2kFryPS",200645,4
"79",78,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,"audio_features","20on25jryn53hWghthWWW3","spotify:track:20on25jryn53hWghthWWW3","https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3","https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3",157890,4
"80",79,0.594,0.612,8,-6.627,0,0.363,0.835,0,0.461,0.687,179.629,"audio_features","2gQPv5jvVPqU2a9HhMNO1v","spotify:track:2gQPv5jvVPqU2a9HhMNO1v","https://api.spotify.com/v1/tracks/2gQPv5jvVPqU2a9HhMNO1v","https://api.spotify.com/v1/audio-analysis/2gQPv5jvVPqU2a9HhMNO1v",168020,4
"81",80,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,"audio_features","18asYwWugKjjsihZ0YvRxO","spotify:track:18asYwWugKjjsihZ0YvRxO","https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO","https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO",164819,4
"82",81,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,"audio_features","0b18g3G5spr4ZCkz7Y6Q0Q","spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q","https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q",186210,4
"83",82,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,"audio_features","4SqWKzw0CbA05TGszDgMlc","spotify:track:4SqWKzw0CbA05TGszDgMlc","https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc","https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc",160240,4
"84",83,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,"audio_features","2b8fOow8UzyDFAE27YhOZM","spotify:track:2b8fOow8UzyDFAE27YhOZM","https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM","https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM",189486,4
"85",84,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,"audio_features","1WCEAGGRD066z2Q89ObXTq","spotify:track:1WCEAGGRD066z2Q89ObXTq","https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq","https://api.spotify.com/v1/audio-analysis/1WCEAGGRD066z2Q89ObXTq",169756,4
"86",85,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,"audio_features","3uUuGVFu1V7jTQL60S1r8z","spotify:track:3uUuGVFu1V7jTQL60S1r8z","https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z","https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z",148197,4
"87",86,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,"audio_features","7jtQIBanIiJOMS6RyCx6jZ","spotify:track:7jtQIBanIiJOMS6RyCx6jZ","https://api.spotify.com/v1/tracks/7jtQIBanIiJOMS6RyCx6jZ","https://api.spotify.com/v1/audio-analysis/7jtQIBanIiJOMS6RyCx6jZ",244360,4
"88",87,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,"audio_features","2aI21FnmY7TJVKeMaoQZ0t","spotify:track:2aI21FnmY7TJVKeMaoQZ0t","https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t","https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t",223080,4
"89",88,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,"audio_features","6WkJ2OK163XXS2oARUC9JM","spotify:track:6WkJ2OK163XXS2oARUC9JM","https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM","https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM",198053,4
"90",89,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,"audio_features","7ef4DlsgrMEH11cDZd32M6","spotify:track:7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6","https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6",214847,4
"91",90,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,"audio_features","3HVWdVOQ0ZA45FuZGSfvns","spotify:track:3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns",219947,4
"92",91,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,"audio_features","4VginDwYTP2eaHJzO0QMjG","spotify:track:4VginDwYTP2eaHJzO0QMjG","https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG","https://api.spotify.com/v1/audio-analysis/4VginDwYTP2eaHJzO0QMjG",214907,4
"93",92,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,"audio_features","62aP9fBQKYKxi7PDXwcUAS","spotify:track:62aP9fBQKYKxi7PDXwcUAS","https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS","https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS",176547,4
"94",93,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,"audio_features","1ZdhOMWyFR8Iv9eylMGYg2","spotify:track:1ZdhOMWyFR8Iv9eylMGYg2","https://api.spotify.com/v1/tracks/1ZdhOMWyFR8Iv9eylMGYg2","https://api.spotify.com/v1/audio-analysis/1ZdhOMWyFR8Iv9eylMGYg2",157497,4
"95",94,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"audio_features","6RUKPb4LETWmmr3iAEQktW","spotify:track:6RUKPb4LETWmmr3iAEQktW","https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW","https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW",247160,4
"96",95,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf",182161,4
"97",96,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,"audio_features","5ZULALImTm80tzUbYQYM9d","spotify:track:5ZULALImTm80tzUbYQYM9d","https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d","https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d",209438,4
"98",97,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,"audio_features","0oA9wBGDY4uyILLg4GymWP","spotify:track:0oA9wBGDY4uyILLg4GymWP","https://api.spotify.com/v1/tracks/0oA9wBGDY4uyILLg4GymWP","https://api.spotify.com/v1/audio-analysis/0oA9wBGDY4uyILLg4GymWP",269333,4
"99",98,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,"audio_features","2Foc5Q5nqNiosCNqttzHof","spotify:track:2Foc5Q5nqNiosCNqttzHof","https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof","https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof",248413,4
"100",99,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,"audio_features","2Fxmhks0bxGSBdJ92vM42m","spotify:track:2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m",194088,4
